id,T1,T2.1: Joy,T2.2: Sadness,T2.3: Fear,T2.4: Disgust,T2.5: Anger,T2.6: Surprise,T2.7: Neutral,T3.1: Anger,T3.2: Anxiety,T3.3: Craving,T3.4: Emphatic pain,T3.5: Fear,T3.6: Horror,T3.7: Joy,T3.8: Relief,T3.9: Sadness,T3.10:surprise
b5acdca7-0530-4e11-9208-3da99922779a,negative,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
7b8ccebe-a0c7-4858-b84a-5884f9fc2a7e,negative,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0
90798cf0-3452-45e5-bf82-2f3e4fbebd91,positive,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
17f93efa-5411-405c-b735-81bd8f65b453,negative,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
f215a448-2f14-4f75-bb50-952998f1cf49,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
59122134-bc9c-495f-9c93-7b7515462e2d,negative,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7095b5c4-e27e-4f28-9e10-cd28d0a2394a,negative,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0
2514b2bd-fcbf-4265-a99e-a5b869641c78,negative,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
a96744a1-2e63-431e-b13a-8fee98b34f44,negative,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
aec76aa6-17b4-4f6a-ab4b-ff3f7e1204fa,positive,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
b22a92c9-0b5c-4e40-9f1e-ed4511f6aca3,positive,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
9fb83946-0228-4ea5-a42f-7b3317d01c7c,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
d00a118c-ad11-4b08-9818-b7d55554fc5a,negative,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
52d84219-3366-4f0d-b49e-c2598afdc72a,neutral,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
e4712ab7-1aef-4181-84ee-d3b38ed50269,negative,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
d71f5026-d0ae-4d32-9c5d-5403e0b7d8ad,negative,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
40b9ea1b-a1ce-42f9-acb3-f9bc9f398075,negative,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7a7841a9-4ba4-4296-bbd9-7197cb6a9d57,negative,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
96081d19-1bb8-4173-9de5-e0e4658277f7,positive,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
44155fd2-ce31-465a-b367-07d527d09ae7,negative,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
49c9a36d-9b0f-47f3-930c-59aeb5bd2cfa,negative,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
e3bb0fb3-bd8d-4604-beab-c6ceb05c295b,negative,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0
c1ba1024-14a6-4bb8-9341-269bd032c7ec,positive,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
42cf0ad7-5812-4a63-a056-254d6582d191,positive,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
73a9a945-afda-49be-ae1b-6920f118027c,negative,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0
0972c140-1592-4c2f-ac0d-426ea8799b63,negative,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
ed6aac78-d62e-43bc-b097-6382cdef88c4,negative,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
cd11fb2f-9dcd-4056-9453-473253c7f25e,negative,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
c7bf83be-b9d7-447d-b4e8-869cea461f6d,negative,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1
26b1680d-077e-4034-9dfe-065818c4a934,negative,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
659d71c1-d38c-4614-8132-ca525dbd161e,negative,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2f1458cc-80b9-4b87-98a5-ea2366146eed,negative,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0
51fc55c1-65be-4e88-ab83-21829061be3f,positive,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
3c883c49-446e-4faa-ba85-74eda1270417,negative,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
209b001a-d28d-45df-a701-e9f931187087,negative,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
256f8ea8-57a8-4109-b9e2-493eeea20ba5,negative,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
4d9d4cb8-3ccf-43c4-b5ef-1a6f0cf666fe,negative,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
4c432361-1e09-4a4a-9473-7977f43f0619,negative,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
c8c6e870-277a-4ead-bede-cd2591238247,negative,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
22274d45-755a-4862-84e1-1003436202b9,negative,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0
29e05691-d792-45b9-9826-4b3800fd8e6a,negative,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
db549b3d-2618-4bdf-abfd-7cafc9b51aa8,positive,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
72d3a238-6065-47c0-a9cf-6a173c56482e,negative,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
445140a1-8b51-4082-8298-89ced6dda40d,positive,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
86a472c5-cc86-4dc6-994b-f3fe719fe15b,positive,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
4e39656e-e9f0-4def-a5ce-5810e4c54057,negative,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
c7c00de9-69c2-4a30-bfda-72a853afb462,negative,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0
eec621f9-700e-4c74-a7f8-1b44ef6ae0e5,positive,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
076f5230-973b-4e35-9055-0a828fcf60d7,negative,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1
319d4833-c2ed-4533-a2d2-a524e89eece7,neutral,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
f872fdac-b2d1-425c-8515-af4851e23649,negative,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1
88c18c60-321c-470c-9627-d5be2a7f6144,neutral,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
48b45d6d-4326-46d2-952e-0854936e65bb,negative,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
7d8cb447-9762-4602-9aec-df6c906f814a,negative,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
37d040fb-39b8-4ac3-8b1a-1f30ed54ac71,positive,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
07b61549-00f0-4ca2-896f-c7f72b23e190,negative,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
2bd98972-a46c-4f1d-bd81-816cddbc783a,positive,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
f03ecb28-a291-47f5-aba0-8a1d924eea02,negative,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
e525cb8f-3e64-44c5-9ee3-07dbfc7f65bd,negative,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0
f92e5a42-25a7-45ff-988e-7b81259e150c,negative,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2a073bf3-5b77-400d-8fa1-6990946c1cc9,positive,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1
192cdfe8-803b-45e5-a518-fa9263462127,negative,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
11a56f7f-70e6-451f-9c32-3638012e6dac,negative,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
be410bbc-d56b-47f5-817e-efeb785c6480,negative,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
d2219a5d-7790-46b8-a56c-2ff878428ef5,negative,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
ca703379-7357-4f55-a24e-768e77cccc7f,positive,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
cd7365f0-f2aa-4c69-b8f8-0c7bf10d8820,negative,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0399484b-288a-4d22-9629-a9714853c9d2,negative,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
ece49361-2f01-4cf9-b7fa-a12fa9f72e6d,negative,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
42a73eb2-6667-4bc1-95d5-7997eb451730,positive,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3b254f1d-fe64-47e4-a4f6-1ace72ff7b60,positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
337f38f2-79e8-42f7-8baf-124570f37287,negative,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
524a0c24-393b-4d39-8187-0b62fc963273,negative,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4c7c5eac-1176-4a8a-9391-6f2ae9c58a43,negative,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
003440cc-efba-431c-97a5-550f61dd3fb5,negative,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
d683239a-0b8f-49a4-8105-40e5db450ccd,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6e13635f-bcaa-4dd8-80cb-5a44df392769,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dbb67ad6-f4ad-4ea3-8cc8-2bf25510d1fc,negative,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
a3ffbcc8-919f-49a2-bc7f-dd833e85040a,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
d5d7d7e1-03af-4075-ad06-2c092dd4fd3d,negative,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
f411d7c4-abd6-4864-b204-31f1de726a9b,negative,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
b0309929-71b9-4aea-a475-e995a1c08037,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
d6807cc5-dc21-49b3-8a68-42c804b430d8,negative,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
488654d2-11c7-4097-a061-4bfefbc2bf41,negative,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3849de0d-1c70-4efb-9122-f0815ead1fad,negative,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
2d88335c-5fdf-4a4f-887d-98046f8db084,negative,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
76090178-9a96-449b-a4e1-fa8201af26e7,positive,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
a73275d9-fa02-474d-88b4-4ef74666388f,neutral,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
b8a6978d-f848-4756-8306-ed43d8d5b810,positive,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a79fef73-8e53-42e6-849f-bf3dabb08fa3,negative,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
9ac460cc-152c-4b32-974a-3f539e4ac756,negative,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4e27458c-3272-42f4-b22f-a2378576c68c,negative,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
26775abf-d2d0-4ea0-9fa1-cecb76731606,negative,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
03b03667-b471-4010-be18-042b5074e618,negative,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
39a13e6a-0d08-4778-94eb-f096fc494802,negative,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
8929f487-6442-4476-98a1-66a1022d89fa,negative,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0
c3d7bb5e-1454-49b8-a2bd-83fc94fa44a8,negative,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
7e3ed9be-e17a-484f-a614-3f60caec0a52,negative,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
380fe17b-1d4e-4a7c-96a1-14969232e095,negative,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
4c167a52-045d-4ff7-9212-d1aedb9706a3,negative,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4f8db690-3d7d-4493-8749-3f5efef5fcb2,negative,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
b1dee5c5-400a-487c-8203-d78c6d0a1898,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
84f26238-23cd-4d7c-a972-5660e16732ae,negative,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
418416ef-4383-4c6b-a0e1-1bddcd736736,negative,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
be348727-bade-4c73-93eb-bbbe5f8785fe,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1b650213-3cb2-4188-8767-8fbc8b53e2bc,positive,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
b4ff0037-ddd0-45af-ba5a-675326043b4f,negative,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1
a80a1603-098c-46d1-97af-af599552a668,negative,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
01af425e-61c8-4e5b-9cb4-bdff3f407037,positive,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
2dd81556-142e-47d8-bc0f-ffaa5b864d54,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
032b4d9d-7653-43de-b5a0-10949072cf1b,negative,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
cf9d72ac-0dfe-4a3e-88d6-aba896532ca5,negative,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
f08e00c4-49be-4ae1-8214-3739d235bf72,positive,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
caf10082-9640-48ab-adc3-828e57fb8408,positive,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
230987af-ae98-4f90-9908-9f80a5f663d7,negative,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
ad935ed3-1ada-4c87-8785-e53affbbc7da,negative,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3ec255f2-bae2-4392-82b7-be9f22cde2dc,positive,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7f72839c-6e3d-4860-a6ee-f156f34636a2,negative,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1
83ac99e5-e625-4e03-b7ec-d5f284ab94be,negative,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
23d27395-d71c-48e2-aa7b-cfd5bd04b888,negative,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
c5b7b0ae-6b79-4508-9f82-9bee514975dd,negative,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0
75835f58-d8ca-4326-9965-62cc7b785657,positive,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
f919ea91-2abf-4756-b614-e79959477ae8,negative,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1
dabc38c1-f6cb-4aba-8596-fcb9dcc20f2c,negative,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0
0ffb2b2c-dd83-4631-bfbd-3446ec207963,negative,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
df2649ac-5a5c-4247-bef6-9ac53aa75bbf,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3429295c-14ba-4e68-9670-00bd6342e51e,negative,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
615fefc7-14af-480e-8440-cb575a0351e3,negative,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
b319ae52-1a3f-4f92-a31a-d1c98eb9b65e,negative,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
09896664-492d-43c5-b341-24f2d5909a58,negative,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
d3adbe96-d48e-4a98-9783-7f95bfc31f5e,negative,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
7462d10a-5e5e-4fb2-9b4f-79ca7855627d,negative,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
cc86da2f-1c27-4f96-a763-4d9487e5192e,negative,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1
294daa76-bed6-4234-a4e4-22df3023a2a7,positive,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
c0611045-ca02-4476-ab1f-2c591bd36970,negative,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
f46fcefe-2ad9-47e5-9ba8-07634f1f8ff5,negative,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
5bb998a9-29ee-4e4a-9e50-4056961e2f43,negative,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
26002663-ba6b-4e1a-b022-15e18179dce4,positive,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
f9422be0-e22c-4f6b-ada7-26f173f54e27,negative,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7966a25a-2952-4ec6-a659-5e2fa41ecea5,positive,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7df61e79-44bb-4465-b9d9-0f49373cb44a,negative,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1
8fedf2e2-4df5-49ad-aac2-ff916f93df98,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
080ecc1d-bca5-4ce5-8475-8a3dcee25b50,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fdbafecb-e35f-4900-aa47-6c60cd702e5d,positive,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1
8ad56756-071a-4f90-9067-8e992236c932,negative,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1
d19ee8af-5eb3-4a7b-a065-f76c10703906,positive,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
4224e3f3-c0a9-4ab4-acef-6715f6fc3e9c,negative,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
fd7a95fc-c027-4317-a747-595c3d46f670,negative,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
0c43969f-1a48-49d0-9315-810cde01befb,negative,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
4d74c6e1-859f-4e1b-9a93-b852819ae56b,negative,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
42b8afe6-24ca-429d-a539-c07afc3256ae,negative,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2eb6a8d8-3077-43f3-9d46-f9ebefb7fd71,positive,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
e8a1f08b-9c3a-4309-a3aa-74fc88109f56,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
281bfe62-5789-436d-99ec-775ab5477e5b,negative,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
0b9ceb9c-ce80-46ff-90bc-624633d27f9d,negative,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
1454ed21-f70d-4645-a0a1-20eb2516de66,negative,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
b3f42f0c-8d43-4adc-9a93-457b38c47737,negative,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ece6770e-e9e3-40b5-a4ae-1890e156d3a4,negative,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
478e3051-4baa-4367-ade0-af9a7d669cd5,neutral,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
efa454d7-392c-4718-983a-1077b1c05104,positive,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1
f484b321-74b5-4cce-ad59-1cb4760c7717,negative,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
b5827847-d189-4230-92d7-45f4cea37b6d,negative,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48193277-fb4e-4d9a-a5c7-bc16acba3e76,positive,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
b23942ef-ef4f-44df-ac2e-2b8b7d621625,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9bc2f4e9-bafc-46d6-93c3-80af3ee0b75e,positive,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
53afb487-65a2-456c-99c9-9f29426b9124,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0152c1a9-7d9a-4890-b466-0bbc371f199b,negative,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
db9b0253-0e6d-4e3a-a459-34a06eb856a6,neutral,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
fe0a649d-f3b4-44d0-8635-18310fa535f5,neutral,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
24a8ffdb-95ab-406e-bdf0-f3404d7e226b,negative,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2c0424f3-63ae-4417-9155-4f3a59c94f44,negative,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
e62503d0-23c1-49fa-9181-e42a53bbc640,positive,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
d7ecdd67-ee2f-470d-8d38-7e061e2f154a,negative,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
e8f6a632-557e-4ebf-84d2-bb1769cabf03,negative,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
67e23bae-ff82-4e16-a732-1b87667ddf13,negative,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
40c198da-18ce-4a69-a74f-c167dc77351d,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ce534c07-1643-43c6-81e1-d739fa0d5160,positive,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
a58b3df8-225b-4ae8-a10e-e94ffb20887e,positive,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
34da24c5-83b7-42a2-8a9d-1591554da445,negative,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0e5c2d2e-8393-4ffe-aa4d-6c79e0a83af3,positive,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
90ad51ac-ca12-4381-bed5-e23c3fae02bd,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7c996649-b667-42be-bb5e-4d4c231d44cb,negative,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
af32f3b2-1416-4893-b980-cf90d4ba5e1c,negative,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0
fc6631b4-09c6-448b-80d2-972d313de031,negative,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
a13d5791-a032-4482-b9d9-150a49e3d783,negative,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0
914dfc7d-9ef4-4bc0-8403-30752d1aa526,negative,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
74dc183d-ec22-45b6-87ee-928cbef61f59,negative,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0
c562c547-4ea0-40bb-8deb-36d1cfbaa59b,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46b830d2-4ce9-423f-a8a4-7eda07f54e4b,negative,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1f70e6cb-47f6-4038-afd6-11c8b4b3a89e,negative,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
40b02d06-04fb-4175-a358-50cc8d05f60a,negative,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
fd9ca422-5583-4186-be99-9acb567bd2c6,negative,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0
c0e63772-c634-49e4-b9e8-1fde78e62ed8,negative,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0
f4c2a6ad-9b0e-4ba4-a638-139ec519c387,negative,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
2a55d43b-28b3-4faa-a67f-b0a2f361bef0,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ed10fecf-650d-4049-9c24-5a1f3b90e885,negative,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
5233688f-2d50-448f-9932-735a2819c8b3,negative,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4ec6559c-565b-4371-b3d4-3f2068ceffdc,negative,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
61de20cf-73a9-426f-9c39-639e0aef8a2d,negative,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
e718a624-e866-46ea-b000-0d7e7b0c143b,negative,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
68f1e787-e26f-4e70-b143-8ce46780a645,neutral,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
f8786012-839d-400d-bda2-0a7fd4186fe6,negative,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
5834ce51-5d98-44a2-a326-a3463227d2e4,negative,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
f3175b3d-9a6b-432c-881b-0be2a4925c42,negative,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0
c8c33ee0-a701-4158-a33d-1ea6b98dc5ec,negative,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6e80c3cb-eddb-4038-9823-aa5b3b9e15a3,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
09f1c379-3dc5-4985-a635-03f075cd79e7,neutral,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
757bf4fb-bab8-4bb0-8b8e-3389a2077d34,negative,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40b7fe3f-f5d3-45a5-b90d-e21ce9aa95ea,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
e411dd95-6045-40a6-921a-5d90d17aeb9f,negative,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ca6f3e1a-aa5b-498c-bfcd-09cb9b70f84e,negative,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
f807935d-25fc-4005-8411-8bfc773fd40f,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3b2757d0-9842-4d1f-815d-ff87a79d7ba4,negative,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85fbb7f9-7500-4b30-bf37-cd33ab01a641,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
d04e21e6-270e-459a-a4aa-aae8bb2e5159,positive,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
83501727-c10a-4e6b-89b1-e43f7326aa96,positive,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
